experiment_id,model,strategy,student_name,question_number,weighted_score_pred,status,timestamp,grade_pred,weighted_score_gold,grade_gold,score_diff,grade_match
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 12,5,2.9,completed,2025-12-11T00:32:00.239760,C,1.1,D,1.7999999999999998,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 12,5,2.9,completed,2025-12-11T00:32:00.239760,C,1.1,D,1.7999999999999998,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-11T00:32:11.638908,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-11T00:32:11.638908,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-11T00:32:24.700454,B,1.2,D,2.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-11T00:32:24.700454,B,1.2,D,2.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,1,2.9,completed,2025-12-11T00:32:36.457909,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,1,2.9,completed,2025-12-11T00:32:36.457909,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,2,3.3,completed,2025-12-11T00:32:47.199369,B,2.7,C,0.5999999999999996,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,2,3.3,completed,2025-12-11T00:32:47.199369,B,2.7,C,0.5999999999999996,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,3,3.2,completed,2025-12-11T00:32:58.959440,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,3,3.2,completed,2025-12-11T00:32:58.959440,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,4,2.3,completed,2025-12-11T00:33:10.271440,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,4,2.3,completed,2025-12-11T00:33:10.271440,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,5,1.8,completed,2025-12-11T00:33:21.186454,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,5,1.8,completed,2025-12-11T00:33:21.186454,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,6,2.9,completed,2025-12-11T00:33:32.891931,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,6,2.9,completed,2025-12-11T00:33:32.891931,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,7,2.3,completed,2025-12-11T00:33:44.432008,C,1.1,D,1.1999999999999997,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 13,7,2.3,completed,2025-12-11T00:33:44.432008,C,1.1,D,1.1999999999999997,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,1,3.2,completed,2025-12-11T00:33:55.669403,B,3.2,B,0.0,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,1,3.2,completed,2025-12-11T00:33:55.669403,B,3.2,B,0.0,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,2,3.1,completed,2025-12-11T00:34:06.197647,B,2.0,C,1.1,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,2,3.1,completed,2025-12-11T00:34:06.197647,B,2.0,C,1.1,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,3,3.2,completed,2025-12-11T00:34:17.408952,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,3,3.2,completed,2025-12-11T00:34:17.408952,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,4,1.8,completed,2025-12-11T00:34:28.466915,D,1.8,D,0.0,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,4,1.8,completed,2025-12-11T00:34:28.466915,D,1.8,D,0.0,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,5,1.8,completed,2025-12-11T00:34:39.128864,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,5,1.8,completed,2025-12-11T00:34:39.128864,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,6,2.9,completed,2025-12-11T00:34:50.579941,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,6,2.9,completed,2025-12-11T00:34:50.579941,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,7,2.9,completed,2025-12-11T00:35:01.518919,C,1.8,D,1.0999999999999999,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 14,7,2.9,completed,2025-12-11T00:35:01.518919,C,1.8,D,1.0999999999999999,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,1,2.9,completed,2025-12-11T00:35:12.265415,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,1,2.9,completed,2025-12-11T00:35:12.265415,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,2,2.9,completed,2025-12-11T00:35:22.860756,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,2,2.9,completed,2025-12-11T00:35:22.860756,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,3,3.2,completed,2025-12-11T00:35:33.920078,B,1.2,D,2.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,3,3.2,completed,2025-12-11T00:35:33.920078,B,1.2,D,2.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,4,1.8,completed,2025-12-11T00:35:45.002449,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,4,1.8,completed,2025-12-11T00:35:45.002449,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,5,2.4,completed,2025-12-11T00:35:56.075392,C,1.1,D,1.2999999999999998,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,5,2.4,completed,2025-12-11T00:35:56.075392,C,1.1,D,1.2999999999999998,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,6,2.9,completed,2025-12-11T00:36:06.998718,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,6,2.9,completed,2025-12-11T00:36:06.998718,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,7,3.1,completed,2025-12-11T00:36:18.087128,B,1.1,D,2.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 15,7,3.1,completed,2025-12-11T00:36:18.087128,B,1.1,D,2.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,1,2.9,completed,2025-12-11T00:36:29.819344,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,1,2.9,completed,2025-12-11T00:36:29.819344,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,2,3.3,completed,2025-12-11T00:36:40.598323,B,3.1,B,0.19999999999999973,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,2,3.3,completed,2025-12-11T00:36:40.598323,B,3.1,B,0.19999999999999973,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,3,3.3,completed,2025-12-11T00:36:51.639116,B,1.8,D,1.4999999999999998,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,3,3.3,completed,2025-12-11T00:36:51.639116,B,1.8,D,1.4999999999999998,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,4,2.9,completed,2025-12-11T00:37:03.024434,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,4,2.9,completed,2025-12-11T00:37:03.024434,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,5,3.1,completed,2025-12-11T00:37:13.820709,B,3.0,B,0.10000000000000009,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,5,3.1,completed,2025-12-11T00:37:13.820709,B,3.0,B,0.10000000000000009,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,6,2.9,completed,2025-12-11T00:37:25.627975,C,3.9,A,-1.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,6,2.9,completed,2025-12-11T00:37:25.627975,C,3.9,A,-1.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,7,3.2,completed,2025-12-11T00:37:36.060568,B,3.0,B,0.20000000000000018,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 16,7,3.2,completed,2025-12-11T00:37:36.060568,B,3.0,B,0.20000000000000018,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,1,2.9,completed,2025-12-11T00:26:01.172320,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,1,2.9,completed,2025-12-11T00:26:01.172320,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,2,2.9,completed,2025-12-11T00:26:12.099204,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,2,2.9,completed,2025-12-11T00:26:12.099204,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,3,1.8,completed,2025-12-11T00:26:22.901239,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,3,1.8,completed,2025-12-11T00:26:22.901239,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,4,1.8,completed,2025-12-11T00:26:34.172543,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,4,1.8,completed,2025-12-11T00:26:34.172543,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,5,1.8,completed,2025-12-11T00:26:45.119850,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,5,1.8,completed,2025-12-11T00:26:45.119850,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,6,2.9,completed,2025-12-11T00:26:55.932974,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,6,2.9,completed,2025-12-11T00:26:55.932974,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,7,3.2,completed,2025-12-11T00:27:06.901548,B,2.0,C,1.2000000000000002,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 2,7,3.2,completed,2025-12-11T00:27:06.901548,B,2.0,C,1.2000000000000002,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,1,2.9,completed,2025-12-11T00:27:17.671880,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,1,2.9,completed,2025-12-11T00:27:17.671880,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,2,2.9,completed,2025-12-11T00:27:28.570823,C,2.7,C,0.19999999999999973,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,2,2.9,completed,2025-12-11T00:27:28.570823,C,2.7,C,0.19999999999999973,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,3,2.5,completed,2025-12-11T00:27:39.515394,C,1.1,D,1.4,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,3,2.5,completed,2025-12-11T00:27:39.515394,C,1.1,D,1.4,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,4,1.8,completed,2025-12-11T00:27:50.731130,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,4,1.8,completed,2025-12-11T00:27:50.731130,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,5,3.2,completed,2025-12-11T00:28:02.040891,B,1.1,D,2.1,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,5,3.2,completed,2025-12-11T00:28:02.040891,B,1.1,D,2.1,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,6,2.9,completed,2025-12-11T00:28:13.512018,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,6,2.9,completed,2025-12-11T00:28:13.512018,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,7,3.2,completed,2025-12-11T00:28:24.270548,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 3,7,3.2,completed,2025-12-11T00:28:24.270548,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,1,2.9,completed,2025-12-11T00:28:35.600400,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,1,2.9,completed,2025-12-11T00:28:35.600400,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,2,2.9,completed,2025-12-11T00:28:46.271223,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,2,2.9,completed,2025-12-11T00:28:46.271223,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,3,3.3,completed,2025-12-11T00:28:57.070453,B,1.1,D,2.1999999999999997,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,3,3.3,completed,2025-12-11T00:28:57.070453,B,1.1,D,2.1999999999999997,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,4,1.8,completed,2025-12-11T00:29:08.208172,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,4,1.8,completed,2025-12-11T00:29:08.208172,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,5,1.8,completed,2025-12-11T00:29:18.999798,D,1.0,D,0.8,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,5,1.8,completed,2025-12-11T00:29:18.999798,D,1.0,D,0.8,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,6,2.3,completed,2025-12-11T00:29:30.852073,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,6,2.3,completed,2025-12-11T00:29:30.852073,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,7,1.8,completed,2025-12-11T00:29:42.730371,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 5,7,1.8,completed,2025-12-11T00:29:42.730371,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,1,3.2,completed,2025-12-11T00:29:53.780235,B,2.0,C,1.2000000000000002,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,1,3.2,completed,2025-12-11T00:29:53.780235,B,2.0,C,1.2000000000000002,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,2,2.9,completed,2025-12-11T00:30:05.497898,C,1.8,D,1.0999999999999999,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,2,2.9,completed,2025-12-11T00:30:05.497898,C,1.8,D,1.0999999999999999,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,3,3.2,completed,2025-12-11T00:30:17.429445,B,1.2,D,2.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,3,3.2,completed,2025-12-11T00:30:17.429445,B,1.2,D,2.0,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,4,1.8,completed,2025-12-11T00:30:29.987631,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,4,1.8,completed,2025-12-11T00:30:29.987631,D,1.1,D,0.7,True
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,5,2.4,completed,2025-12-11T00:30:41.680599,C,1.1,D,1.2999999999999998,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,5,2.4,completed,2025-12-11T00:30:41.680599,C,1.1,D,1.2999999999999998,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,6,2.9,completed,2025-12-11T00:30:52.985680,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,6,2.9,completed,2025-12-11T00:30:52.985680,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,7,2.4,completed,2025-12-11T00:31:04.309789,C,1.1,D,1.2999999999999998,False
exp_gemini_lenient_08,gemini,lenient,Mahasiswa 8,7,2.4,completed,2025-12-11T00:31:04.309789,C,1.1,D,1.2999999999999998,False
