experiment_id,model,strategy,student_name,question_number,weighted_score_pred,status,timestamp,grade_pred,weighted_score_gold,grade_gold,score_diff,grade_match
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 15,6,3.1,completed,2025-12-10T21:29:53.388959,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 15,6,3.1,completed,2025-12-10T21:29:53.388959,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 15,7,2.0,completed,2025-12-10T21:30:02.298330,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 15,7,2.0,completed,2025-12-10T21:30:02.298330,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,1,3.9,completed,2025-12-10T21:30:11.388533,A,3.2,B,0.6999999999999997,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,1,3.9,completed,2025-12-10T21:30:11.388533,A,3.2,B,0.6999999999999997,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,2,3.7,completed,2025-12-10T21:30:20.709309,A,3.1,B,0.6000000000000001,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,2,3.7,completed,2025-12-10T21:30:20.709309,A,3.1,B,0.6000000000000001,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,3,2.7,completed,2025-12-10T21:30:28.282240,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,3,2.7,completed,2025-12-10T21:30:28.282240,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,4,3.0,completed,2025-12-10T21:30:35.548013,B,3.0,B,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,4,3.0,completed,2025-12-10T21:30:35.548013,B,3.0,B,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,5,3.3,completed,2025-12-10T21:30:41.867302,B,3.0,B,0.2999999999999998,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,5,3.3,completed,2025-12-10T21:30:41.867302,B,3.0,B,0.2999999999999998,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,6,3.9,completed,2025-12-10T21:30:50.821248,A,3.9,A,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,6,3.9,completed,2025-12-10T21:30:50.821248,A,3.9,A,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,7,3.0,completed,2025-12-10T21:30:58.936138,B,3.0,B,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 16,7,3.0,completed,2025-12-10T21:30:58.936138,B,3.0,B,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,1,3.9,completed,2025-12-10T21:23:22.042828,A,3.2,B,0.6999999999999997,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,1,3.9,completed,2025-12-10T21:23:22.042828,A,3.2,B,0.6999999999999997,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,2,2.7,completed,2025-12-10T21:23:27.587518,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,2,2.7,completed,2025-12-10T21:23:27.587518,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,3,1.8,completed,2025-12-10T21:23:37.989871,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,3,1.8,completed,2025-12-10T21:23:37.989871,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,4,2.0,completed,2025-12-10T21:23:44.739056,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,4,2.0,completed,2025-12-10T21:23:44.739056,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,5,1.8,completed,2025-12-10T21:23:51.533377,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,5,1.8,completed,2025-12-10T21:23:51.533377,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,6,3.2,completed,2025-12-10T21:23:58.376577,B,3.2,B,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,6,3.2,completed,2025-12-10T21:23:58.376577,B,3.2,B,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,7,3.0,completed,2025-12-10T21:24:04.160742,B,2.0,C,1.0,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 2,7,3.0,completed,2025-12-10T21:24:04.160742,B,2.0,C,1.0,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,1,3.9,completed,2025-12-10T21:24:09.717497,A,3.2,B,0.6999999999999997,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,1,3.9,completed,2025-12-10T21:24:09.717497,A,3.2,B,0.6999999999999997,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,2,3.0,completed,2025-12-10T21:24:20.177698,B,2.7,C,0.2999999999999998,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,2,3.0,completed,2025-12-10T21:24:20.177698,B,2.7,C,0.2999999999999998,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,3,1.8,completed,2025-12-10T21:24:26.862536,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,3,1.8,completed,2025-12-10T21:24:26.862536,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,4,1.8,completed,2025-12-10T21:24:32.706943,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,4,1.8,completed,2025-12-10T21:24:32.706943,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,5,1.8,completed,2025-12-10T21:24:38.938476,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,5,1.8,completed,2025-12-10T21:24:38.938476,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,6,3.1,completed,2025-12-10T21:24:44.207837,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,6,3.1,completed,2025-12-10T21:24:44.207837,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,7,3.0,completed,2025-12-10T21:24:49.753053,B,1.8,D,1.2,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 3,7,3.0,completed,2025-12-10T21:24:49.753053,B,1.8,D,1.2,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,1,3.0,completed,2025-12-10T21:24:56.282144,B,2.0,C,1.0,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,1,3.0,completed,2025-12-10T21:24:56.282144,B,2.0,C,1.0,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,2,2.7,completed,2025-12-10T21:25:03.008726,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,2,2.7,completed,2025-12-10T21:25:03.008726,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,3,1.8,completed,2025-12-10T21:25:09.468328,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,3,1.8,completed,2025-12-10T21:25:09.468328,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,4,1.8,completed,2025-12-10T21:25:18.709504,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,4,1.8,completed,2025-12-10T21:25:18.709504,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,5,1.8,completed,2025-12-10T21:25:26.203440,D,1.0,D,0.8,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,5,1.8,completed,2025-12-10T21:25:26.203440,D,1.0,D,0.8,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,6,3.0,completed,2025-12-10T21:25:36.997857,B,2.0,C,1.0,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,6,3.0,completed,2025-12-10T21:25:36.997857,B,2.0,C,1.0,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,7,1.8,completed,2025-12-10T21:25:43.527372,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 5,7,1.8,completed,2025-12-10T21:25:43.527372,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,1,3.0,completed,2025-12-10T21:25:50.925885,B,2.0,C,1.0,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,1,3.0,completed,2025-12-10T21:25:50.925885,B,2.0,C,1.0,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,2,2.7,completed,2025-12-10T21:25:59.829654,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,2,2.7,completed,2025-12-10T21:25:59.829654,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,3,1.8,completed,2025-12-10T21:26:09.113816,D,1.2,D,0.6000000000000001,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,3,1.8,completed,2025-12-10T21:26:09.113816,D,1.2,D,0.6000000000000001,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,4,1.1,completed,2025-12-10T21:26:17.059488,D,1.1,D,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,4,1.1,completed,2025-12-10T21:26:17.059488,D,1.1,D,0.0,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,5,1.8,completed,2025-12-10T21:26:24.329398,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,5,1.8,completed,2025-12-10T21:26:24.329398,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,6,3.1,completed,2025-12-10T21:26:30.730794,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,6,3.1,completed,2025-12-10T21:26:30.730794,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,7,1.8,completed,2025-12-10T21:26:43.719741,D,1.1,D,0.7,True
exp_chatgpt_lenient_05,chatgpt,lenient,Mahasiswa 8,7,1.8,completed,2025-12-10T21:26:43.719741,D,1.1,D,0.7,True
